block_timestamp,transaction_hash,block_number,transaction_index,log_index,gas_price_eth,trx_initiator,wallet,token_name,token0_in,token1_in,token0_out,token1_out,value
36:23.0,0x2df9bab6de75f8cd0aa163a3e622d3656821e51ce4e7281dedb9a076f817735e,16278810,99,207,0.003420104,0x84e770cf8914dc1336b13898131c804a90d68501,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,183.3884824,211.657792,,395.0462744
28:11.0,0x261256aea832f8d0c0a6f2d1af03c438d8291ab6c69febe617329aa1e61ed107,16142377,34,57,0.003678766,0xf54cbf4b5a58c822d2f78de5808ccc138ca7b906,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,106.2659004,122.087716,,228.3536164
34:11.0,0x8273d8e7fc1a29611cf24ab2a2234a7495f30ab5733009f2b05a182a0e234d24,16172530,24,87,0.003939541,0xbff392cd252a3c337ef29cebd89ee5b3b6f9f594,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,22.59912034,26.716886,,49.31600634
02:11.0,0x79ba56ea39aaf68450c5fdd36e3390dcc583eda7eba159c630a94356e10b5230,16432067,49,103,0.004735064,0xbbff77dbd20239be6babf4e002c3ef6680ad3785,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,45067.51795,52231.88605,,97299.404
32:35.0,0xd8c83947bfa64470d9a247197fee2cac0d2f573daf4f64610509814bc502a2d1,16630286,190,307,0.020047424,0x9108813f22637385228a1c621c1904bbbc50dc25,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,686,777.9398,,1463.9398
52:23.0,0xe9573fd1ed31ab5dcbc7136d8c102222795e3582ac77b35ff3983c5260568054,16562111,145,290,0.003713917,0xb1b4d062353dd744f527911aa293be64706e4130,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,19.25112202,21.817032,,41.06815402
03:23.0,0xe1877ad77e713de1f16b1d7ae7b12de76851c27ffce9e5d38e83db18d4c1cdea,16142553,93,181,0.003567636,0xf546acba4e1ce9e0d092c75887fb2b2e4c7c13cd,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1613.739341,1912.220087,,3525.959428
13:35.0,0xf59eca712f01bb9b83468de1068d6f8af66029422878e9e601641975327e21fa,16142304,35,52,0.003471886,0x67a66de57a6bd2f614a58de04b873bf421d399d3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,2137.384228,2456.731634,,4594.115862
11:47.0,0x450607382f71d2363752d6e85bb2c124bd99ee3c12d39a7375cff819688f3919,16353035,34,92,0.004440011,0xfc5c3d8e22cf4d03d4216236483f30dd58ab7061,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,307.2248823,355.137815,,662.3626973
04:47.0,0x0f606a7ffa058dfa027b6444a3f26644ee10ce95b18a744d50eea136e68712b5,16335098,124,415,0.008443126,0xe6c4293235d11c9d241d6d204eb366f0afdbe3fa,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,177.732728,206.015243,,383.747971
36:35.0,0x235ac713380b23dcd8b59bbd4e7a990f93867220d3d3d029c2bb86184e7c80b5,16189835,32,29,0.00386042,0xbff392cd252a3c337ef29cebd89ee5b3b6f9f594,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,97.75050528,112.824425,,210.5749303
36:59.0,0xa98f3180c0884aa0cbea5eef0fb29dcc530c841511fe3966d9f337fd5e48a3b8,16292248,102,222,0.003779909,0x8d51e49d30e32e4786e074b53dd5541ce2103e1e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,178.0256766,205.623079,,383.6487556
00:47.0,0x596f3227a044f2923cfebf91ebb6df8bd1c271137fdc9992ea99f1f685b7ceb7,16187275,93,183,0.002872866,0x977149ca5614afee85726ad5bbd66b358c240e0c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,15,17.346245,,32.346245
42:47.0,0xc5a22fcd59248eac4781a72308ccd6ac46d8549aea4a2c92fc62ecb0452952a4,16340960,82,111,0.006541366,0x1968b10a46301da12883929247f5ca139b993e9c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,197.0351228,228.118359,,425.1534818
49:59.0,0x197a9ceab05788f9ac5eaa5670a461966728a078ccc124a0c67da8ab0bb75415,16357105,138,274,0.00386419,0xceb1c986a3c9d47612d25b48faf618d841a200d1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,213.0311054,248.495601,,461.5267064
24:47.0,0x54ae54b159d51af9009de70b9e7d0ce7d35a5e8733a41677c5fa4e809fbafb11,16143853,16,27,0.003178763,0x970048ba62de979f81eb93da355bc64f94c33410,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,999.9999996,1180.708605,,2180.708605
45:35.0,0x0f23d350e5aa0e07a498507aa361a0a99987ff42e423e72a838ceb9de7b10a9c,16145152,77,144,0.002909741,0xa7b64c7274231e50701f5b688a7e6902b2520088,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,210.8561452,254.665445,,465.5215902
46:59.0,0x99822cef4912bf015ffc24fbbe6ff834110f07cba2459e8286357856de468e0a,16309619,37,142,0.003204625,0xa4b1fbf5d7c7ddfbad014cc05a46995f21d8b9d1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,20,22.95411,,42.95411
12:23.0,0x4dcf16cc9e603feda04f5bb29332bee963e013fd0df4d73b8fbb5f96a2b45a84,16142298,74,200,0.002727625,0x74bc89a9e831ab5f33b90607dd9eb5e01452a064,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,100,,,86.31313853,186.3131385
44:47.0,0x293c164a59f049223a179c3d394ac8085349e5d76717d85a6bfffb2cf5ad75dd,16142161,90,153,0.003183241,0x74bc89a9e831ab5f33b90607dd9eb5e01452a064,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,150,,,38.18194205,188.1819421
13:23.0,0xdc5aa067467dce175831e045a06c024417359ca9d2703412202b493bc0fabd1f,16142303,65,85,0.002057874,0x74bc89a9e831ab5f33b90607dd9eb5e01452a064,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,86.31313853,99.400922,,185.7140605
39:11.0,0xb46df8cea56df60f5f9729d26298bfcaa51b4fae2a924444e5f058c5dbdf0ae6,16142731,176,225,0.002384167,0x7a4c6e32c31a56bdd78de86970180d8a0d613f57,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,215,,,173.0945874,388.0945874
20:35.0,0xe502420c2930d44cb881e1b618f423fed08f505e8a7a0deaa423ab9adf00b640,16142937,75,142,0.001778338,0x7a4c6e32c31a56bdd78de86970180d8a0d613f57,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,150,176.387142,,326.387142
23:59.0,0x391af35b4c17fb762f75bc0f8ab4ec2e53ba76601eea328e25f3e0931ebc6327,16143253,86,210,0.001712113,0x7a4c6e32c31a56bdd78de86970180d8a0d613f57,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,23.09458737,27.393833,,50.48842037
07:11.0,0xb9a0b0ccf4acd13a1b689d6077697ef010f49ed13e1566e7b4287f4033767d30,16199537,125,249,0.003478917,0x84892077affe5f7a8505ddcfd2cdb242e2a6040a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,461,,,402.3906694,863.3906694
08:23.0,0x3f5140a3a966a5abdd50a60f1db2b9bdac686c72df7bfd84040d0c917aa785fd,16199543,71,109,0.003170485,0x84892077affe5f7a8505ddcfd2cdb242e2a6040a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,17,,,14.83501347,31.83501347
58:47.0,0xc0c4a36bf4ec8803e7236b310a960ecc57945d2f812f6e3e9677032a7c206395,16321628,136,276,0.003533624,0x84892077affe5f7a8505ddcfd2cdb242e2a6040a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5789.046561,6628.62517,,12417.67173
04:35.0,0xd4e3d7ce0bfecb821e7f71e3c5ffdf9434a12b9cfb273b2061ad79b6b65afa1f,16199524,133,210,0.003315178,0x84892077affe5f7a8505ddcfd2cdb242e2a6040a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5398,6165.417607,,11563.41761
34:59.0,0xcea31d5a3217c285d3e95a0f3cffc28dba8de549a9c185a8665f75eb4bbd8dc6,16151352,60,187,0.002405464,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1173.50502,1465.276644,,2638.781664
47:11.0,0x2394c0b896cc965573aaed88a264f172b2cda61bc56f3cc5c0bf8f91bd2b3a70,16341876,118,245,0.003175609,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,302.3723731,350,,652.3723731
31:59.0,0x31e8378b136a68ab28f9af4743c16885f447794f72df55d3082934fc64f10bf0,16182354,16,163,0.001690369,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,338.0184875,391.417667,,729.4361545
14:35.0,0xc6c6120bedc76024fb88443bcc9cd149761a09fc9a7a831d190dfb92c4185f43,16159905,170,286,0.002090451,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1266.22642,1525.150502,,2791.376922
51:47.0,0x493e46d36813df790b9c21555be65b377fa8c1d8b3579e4bf95664e2e5596c7c,16342197,132,304,0.003993967,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,302.5727792,350,,652.5727792
12:47.0,0x30ccda2acd8863859ba7ca7973aa8377bb22dcad7dfe5e1c5b710baf655a93f9,16147660,42,92,0.007758224,0x995b541b832f54743f6a207ec548c7370e538c87,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2900,,,2349.136042,5249.136042
44:23.0,0xfad078547c50dd8ded56b2b03a8e9fe751cab4433bf94f1361dc3d3feff52307,16142159,4,19,0.006901186,0xab65c530a1017dca7c8610bed0493e0a68261640,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1282.393749,,,337.621851,1620.0156
39:35.0,0x57069d1c653ed7c3914f35cbf9f339e03d2f8409d33fe64d7af4f5c761270ec8,16142135,1,9,0.006906376,0xab65c530a1017dca7c8610bed0493e0a68261640,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,256.345906,,,197.1134321,453.4593381
38:47.0,0x3e6ac2f5c4085615c04c495c7ec4d56965c793c87afa1285efa84094a405706a,16142131,10,38,0.005781543,0xab65c530a1017dca7c8610bed0493e0a68261640,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,128.166889,,,111.8437357,240.0106247
26:59.0,0x08fb3fdd405057b7436fa5db32fa1339fe880b368c7daf1b7f844aeb06c8e50e,16143864,43,106,0.003918206,0xc3756a826ca467cb14e4453d4d2cacbf5c993f64,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,753.001099,,,633.4206169,1386.421716
25:59.0,0x8aa345319c60c5199773abfbe804d99b796b40b7b7b1de50d0beb6bd1117d6e2,16143859,5,42,0.004310087,0xc3756a826ca467cb14e4453d4d2cacbf5c993f64,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,759.590062,,,639.6815808,1399.271643
28:11.0,0x56a6e08cb11a4ec37a3ad4e6bf3d8a18d1223195740cc21f9103aed95df672c4,16143870,53,116,0.004034668,0xc3756a826ca467cb14e4453d4d2cacbf5c993f64,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,376.773511,,,316.6741524,693.4476634
36:59.0,0x515631cca7b4b4c63d3cc17c56ad0bfc757ff262eebc8d59bf0d24e7d199f6a6,16152553,1,6,0.003905854,0xe9fcb29890572e5e02ac4893b7e1771740607d24,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,12133.58429,,,10000,22133.58429
41:23.0,0x621eddc9e250c04748bc0ae603e3391dca36eacf4d99cb300b4b040752627ed2,16268099,76,125,0.001767499,0xe9fcb29890572e5e02ac4893b7e1771740607d24,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5000,,,4322.974008,9322.974008
49:23.0,0x89319c13ab4014ec15f5bdafc6daa634378b05bf7a3f487f79275bc3d014a59f,16390529,32,56,0.002843606,0xe9fcb29890572e5e02ac4893b7e1771740607d24,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,10000,,,8519.554478,18519.55448
42:11.0,0xb1f583a6132f30a74a55da22a5812ff52f912a3446a1cb399f188586fdae5a71,16146322,71,133,0.003912575,0xe9fcb29890572e5e02ac4893b7e1771740607d24,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5000,,,4164.504909,9164.504909
33:59.0,0x23eb23ad62bc5e6cd6e1e00605238d41b65d1f7f11753430880ed3398349e317,16296422,53,59,0.003367844,0xebce230478325df9a520f7c09c22666b45d72718,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,831.001893,,,715,1546.001893
49:23.0,0xd84d6d5437f3e47492e4e791cb7e44b2751a02708ba7a163635ba94fbafc4122,16365458,313,305,0.002766387,0xebce230478325df9a520f7c09c22666b45d72718,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,100,116.830089,,216.830089
58:23.0,0x19c358d93446a01f698ca8a90a67974ad740cc38c9ac4b42c3132c78603f69b2,16404298,94,155,0.004410754,0xebce230478325df9a520f7c09c22666b45d72718,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,737.885569,,,628.5570533,1366.442622
16:11.0,0xdc320b8a6b21d1fb614a2f9f7a2d14cf1b5da79957b4a5ba6246773c1c7cd303,16159613,49,106,0.002030703,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1688.458875,2037.363281,,3725.822156
46:59.0,0x7e1494c2a143890a6ad53fd711d70f4fbfe32c7c7881e79f81a2f37f8f2a0ccf,16143964,32,56,0.001951263,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2.488718,,,2.09,4.578718
19:23.0,0x2923258cf53cd336d05d637b5811b49101bd38c1464759fe6c0428e0659d68f9,16144125,75,167,0.001982607,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1661.706544,2000,,3661.706544
48:23.0,0xdea449ba77a8a30767c3c4e7749ebf2000ef0eb1e4b0aa1bb020ef420bc6c478,16143971,14,32,0.001958434,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2457.471042,,,2060,4517.471042
35:47.0,0xc831a7483ea2c8a1094a5229ef48a2a273ab54851d74203d360ede20697f1adc,16145998,51,43,0.003814781,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1102.04061,1309,,2411.04061
21:59.0,0xea8b0a0300bd5125fa6d3b8b767690cd1cf8a6a76a49af058b67d2feaa3b2036,16144138,92,202,0.002627059,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2002.400231,,,1650,3652.400231
37:23.0,0xe2f874ddf9bde1e2718b1fd884c87dd0cfdbb7b2278fc672b6af80290bdfcfb2,16144215,42,69,0.004519058,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,386.382515,,,318.0240288,704.4065438
44:35.0,0x9fbae6e6cc5b0cdada406e124cb089405d0ea3769cee05ad49d13dad2150bf3f,16143952,98,255,0.002647365,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,499.946712,,,420,919.946712
45:59.0,0x569e3f6735f7f0ea51191e16e9d4452365d958124c52e16b2dfe194435a48309,16143959,51,113,0.002078286,0xf3762c7fa90e3df19c4e21af3df59077666fce90,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2.49109,,,2.092,4.58309
49:59.0,0x178fef57acc67b873116cbe300cab078289a98940499646b23aed867baf12359,16268440,55,113,0.001320247,0xf3bb4a83d4e32c3cf0c97efeb553483e26e406b4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,0.866088216,1,,1.866088216
31:47.0,0x9b55aed58c33bb8253ca0f6fdfe9926d1a02074e69bf4abd46c156f0607c200c,16268349,35,55,0.002649234,0xf3bb4a83d4e32c3cf0c97efeb553483e26e406b4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,609.635119,,,524.9432805,1134.5784
56:23.0,0x6edcefba4cd884d8173ae61841d2d062a214def99ec11e0ccbf94be70731ed87,16268472,98,177,0.001691899,0xf3bb4a83d4e32c3cf0c97efeb553483e26e406b4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1000,,,860.6069119,1860.606912
28:11.0,0x839cff210b892404ae61f7895111b363ed3b16243ff7b186131bd4babe8c1514,16269821,145,273,0.002799548,0xf3bb4a83d4e32c3cf0c97efeb553483e26e406b4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1384.684104,1599.538266,,2984.22237
11:35.0,0x2f9e64649ecf6673990106b1d3efdce923a92ef2f99b205909788d96b2b8a996,16478675,113,231,0.01433033,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,228.9356827,260.820387,,489.7560697
14:47.0,0xdd2804f0d2fc26e91e3829918b1415774dbdff18fddf283fe3cf92915f5e6787,16469436,23,41,0.005848704,0x69c58a96991aff9e5d6cfbbc090f9d69ba039569,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,2637.78451,2982.168471,,5619.952981
51:11.0,0xb8b281dbb08a38ff8a39901a2f6a42df24d7f046e5a8a4802d6442fd19f32eec,16455288,55,74,0.005421334,0xf49fd38317e8d9244dd57b5b7891d0caa268ef64,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,1648.809248,1862.799672,,3511.60892
37:59.0,0xf5be20c0076df559ef52ae429c4221eb7d8a2acdd43f8b1ce09f852ad9f5b9d5,16553384,124,334,0.005735208,0xab50cfb2f01e20897514d72ac50b3e3e7f28c8a6,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,364,414.006353,,778.006353
11:11.0,0xe678e8cbfdef7d2e99b9bf03883727cc54eed1a7dfd88d984a20005037ab63d3,16540734,72,118,0.006069046,0x4c0b801d56d7245ab67f0d7f4773456dd2c689dd,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,3410.754271,3883.042296,,7293.796567
34:11.0,0x6da9f504eb3c68b63abb2d54337316b5305ba510997a4a23c7459f83444ae0f3,16451029,154,424,0.008324727,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,490,553.503881,,1043.503881
23:59.0,0xa67c7b1da425ffc3520b7e2febfc40228ca369ee8a477099a35b207c49cbeb2f,16470379,116,310,0.008151664,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,1488.653737,1684.578358,,3173.232095
55:35.0,0xda0834a2cdd0ba0bda442b544b1337c397581648c1d3771c4d4ba986721d48c5,16615496,127,329,0.008208373,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,1383.085589,1568.807627,,2951.893216
40:23.0,0xfb25790775546bc8aef344a26813f8a5343f3aa4e2fdf72babd2a77fdf572a10,16630325,6,30,0.015683249,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,3500.47921,3968.579014,,7469.058224
52:23.0,0x77b196a25e92af189f451add399fb64d8eba30abb4ca04a69103d3a0b6caadff,16142797,40,141,0.00275942,0x291c1d836ea8492e001f3834757d639a63461414,0xa2398842f37465f89540430bdc00219fa9e4d28a,Swap,100,,,80.55810757,180.5581076
53:23.0,0xa4f8ce9b88f2ef78f20ba161e872d3cc1adda63bd3b99a2f10f5c0a591e72f55,16142801,17,107,0.002557617,0x291c1d836ea8492e001f3834757d639a63461414,0xa2398842f37465f89540430bdc00219fa9e4d28a,Swap,,80.55810757,99.400921,,179.9590286
39:11.0,0x7644fd050e5c4196294e7ed5cdeb62966d37a069efa8c9edddd07ae2f0cdb580,16142731,121,130,0.002634746,0x291c1d836ea8492e001f3834757d639a63461414,0xa2398842f37465f89540430bdc00219fa9e4d28a,Swap,,7944.368902,9877.611518,,17821.98042
32:11.0,0x773a96aa82079b8896f6b34988db2fd0623e0b2f892b6b3705a8fbac531f2967,16142397,57,65,0.002981825,0x291c1d836ea8492e001f3834757d639a63461414,0xa2398842f37465f89540430bdc00219fa9e4d28a,Swap,10,,,8.665524038,18.66552404
31:35.0,0x959987c75664dd2327b45a0ff278d8289fb148e2a3f63f729ef2c3f5cf3dce9d,16142693,1,6,0.002511164,0x291c1d836ea8492e001f3834757d639a63461414,0xa2398842f37465f89540430bdc00219fa9e4d28a,Swap,10000,,,7944.368902,17944.3689
40:23.0,0x371f8202aac1e0bf50554f6f75f081bde3bc18454df06728f21e724c25ada70d,16639861,143,266,0.009314408,0x9108813f22637385228a1c621c1904bbbc50dc25,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,107.046311,121.211071,,228.257382
21:35.0,0x0183c1126c48278b379a53a3b97ab351a77c53bfb75e9d66022701fed143af8a,16438731,79,128,0.004745648,0x8bb647e93587b27422920166d08c640161b6684d,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,5619.689125,6497.714764,,12117.40389
34:35.0,0x3cb264e6fcf96362be0a801663e4a869d95f5c39040b51e142de68a1fd919542,16399095,108,207,0.009798896,0x8bb647e93587b27422920166d08c640161b6684d,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,7000,8166.362073,,15166.36207
08:23.0,0x9a7b8fb0246ba4fd3e03ad815f6527d867442e8fa9ce6c78558bd61024575d71,16399264,321,488,0.009224046,0x8bb647e93587b27422920166d08c640161b6684d,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,1380.310875,1608.498213,,2988.809088
43:35.0,0xaf9c004615930f5600e254ad51d2ae65b79e3c40784e61688d3a2e0a237067a9,16438841,94,165,0.003373916,0x8895175e28585b465347e47bdfeb467da6f3e991,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,990.2689134,1142.151228,,2132.420141
39:35.0,0xe2914a7f779012feb9201b6e506fb82df0e8903fd7f5427d006113df699a1d8d,16440310,121,337,0.005444997,0xa21740833858985e4d801533a808786d3647fb83,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Swap,,1226.723101,1407.41546,,2634.138561
57:47.0,0x08e28209ddabb32284926389193a4738e1b0489953325901e6faa408d1b5c8b9,16366100,134,328,0.005493851,0x970048ba62de979f81eb93da355bc64f94c33410,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,1046.663396,1222.630273,,2269.293669
23:23.0,0x2833b4a99acac247b79768c87a7a1156796721da07cb386a5d49c0213bfceca7,16438740,120,159,0.005176218,0x970048ba62de979f81eb93da355bc64f94c33410,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,4000,4619.482134,,8619.482134
36:59.0,0xc7311c3cd070a2fcc473d9e9cb46229872734afb5846281eebdadb1d3824ea63,16579030,10,96,0.01218679,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,7122.522395,8084.447593,,15206.96999
51:23.0,0xbb71777fb70b83d7f7d64d8fb43e2503435fdf815706dfb95dc1a545a4441747,16438581,136,281,0.00466197,0xa29fddec9c36bdd680d3f5867735ff8949a7f15d,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,631.6455985,731.543796,,1363.189395
54:23.0,0x9a039705250f1919f8121f5a6382b8aba8688b126d77d6afd28a5478f2ffddbf,16535286,166,396,0.006626882,0x8895175e28585b465347e47bdfeb467da6f3e991,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,538.7468783,614.694388,,1153.441266
48:11.0,0xfa9742cfb9daee6f49d9bb6b2f3bf5ac181de7e441350e52d379a04bf4a4c650,16599945,142,405,0.012370137,0x9108813f22637385228a1c621c1904bbbc50dc25,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,656.7030733,744.348106,,1401.051179
03:59.0,0x5b3a49613f672b719d13216fa826cf404404aa39b48ee6dd20802538634bb3f3,16438942,95,172,0.004639131,0xd6c18bcc5a34715598ef1e1778e2ccce0321d9ef,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,583.8290389,669.974166,,1253.803205
19:35.0,0xe25e738c1388b32a029606cf8946b50f6b23b82863cf24301bef5acb85d71cf9,16555075,59,91,0.007351997,0x4c0b801d56d7245ab67f0d7f4773456dd2c689dd,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,1113.715058,1266.332998,,2380.048056
54:11.0,0x7afbbc44e0b8ef380a244c2ef6318eaaf75f2360e2ccc23d87ff8b47607a8d87,16539458,111,252,0.00729489,0xa21740833858985e4d801533a808786d3647fb83,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Swap,,4842.684648,5517.802161,,10360.48681
01:35.0,0x89d70cc09cf5b36899869a0efb637f77cecbef7ffde2f853248d18f462b9ba86,16539198,85,178,0.005471996,0x995b541b832f54743f6a207ec548c7370e538c87,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,1000,1138.816989,,2138.816989
52:35.0,0x7519e162eb1dd4f992df68d7d65537ff628b2e78d200592c828c306b91f799a2,16204537,37,53,0.005208031,0x9defcb171005dcaf1fc806df8cb58bdaff8e7f80,0xe66b31678d6c16e9ebf358268a790b763c133750,Swap,,310.1863418,353.96379,,664.1501318
01:35.0,0x582bf43c97c71fa5c7f0bbc1d4ff6dd428699f160174f747723fb6cc9405c5e0,16566926,8,44,0.007895607,0x6dc66fc78982d0bd989941c4520bc8f4143a5edd,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,4536.711605,5140.036164,,9676.747769
40:23.0,0xf98e80a1199ec491297226dc3912169b9c0ec8418543dbf8d6f17a9a9c61f393,16145126,182,244,0.004038855,0x768e0623aa6c25536a0e6de6bd7f8f7abeef0676,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,304.1760884,367.40443,,671.5805184
25:35.0,0x2dba02f5b65a750eadcd4e70a663dc6341fe2a292f51f1ce4065e621543923fd,16144156,86,195,0.004070957,0x970048ba62de979f81eb93da355bc64f94c33410,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,1755.519628,2117.503523,,3873.023151
41:23.0,0x0c76ebdfd21fe050876704d2a4bb80a45379b1de32905b339ca347a416f434c8,16451661,30,79,0.006701425,0x375c3f812a5b55ce8a65af8310f33389ada34fda,0xe66b31678d6c16e9ebf358268a790b763c133750,Swap,7.032869,,,6.188396242,13.22126524
58:35.0,0x7b9e7c8ab12c720e4c2867c9d9e0a32a5b158a8f92f9b6673fb0d586180018cf,16368497,8,53,0.004088955,0x5df4ba37b90a463498cdddfb72e3c7c3bb7da347,0xe66b31678d6c16e9ebf358268a790b763c133750,Swap,98.959524,,,84.24990716,183.2094312
